title_id,title,genre,length,subscribers,rating,views,likes,status,daily_pass
2276,A Fake Affair,ROMANCE,6,43495,9.19,1108496,168731,COMPLETED,TRUE
2275,PIGPEN,THRILLER,9,348091,9.74,14698419,1717103,COMPLETED,TRUE
2273,Death of a Pop Star,ROMANCE,48,561222,9.35,21185817,2425781,HIATUS,FALSE
2268,Viral Hit,ACTION,106,584735,9.84,39110854,4123648,ONGOING,FALSE
2247,Beetle Hands,HORROR,62,123108,9.69,2413913,381295,COMPLETED,FALSE
2234,Skye,FANTASY,45,187284,9.64,3509807,531955,HIATUS,FALSE
2226,CinnamonRoll,ROMANCE,52,291083,8.79,7529786,843539,COMPLETED,FALSE
2224,Love Me Knot,ROMANCE,78,902413,9.35,40432316,5173441,ONGOING,FALSE
2209,American Road Trip,DRAMA,51,101383,9.61,1791249,340188,COMPLETED,FALSE
2207,BRAIN Anthology,HORROR,84,141586,9.4,5985887,792756,COMPLETED,FALSE
2191,HEART Anthology,HEARTWARMING,102,226914,9.65,11226190,1651348,COMPLETED,FALSE
2190,My Daughter is a Zombie,COMEDY,11,333802,9.66,20014363,2071016,COMPLETED,TRUE
2189,Not So Shoujo Love Story,COMEDY,62,675521,9.71,30043829,4034430,HIATUS,FALSE
2186,The Makeup Remover,ROMANCE,129,1241182,9.65,98280266,12917631,COMPLETED,FALSE
2185,Horang's Nightmare,HORROR,10,662702,9.72,20350083,469138,COMPLETED,FALSE
2159,Suitor Armor,FANTASY,59,1299010,9.76,72847227,6495456,ONGOING,FALSE
2154,Omniscient Reader,ACTION,93,1981868,9.9,120395876,12206002,ONGOING,FALSE
2142,The Wolf & Red Riding Hood,COMEDY,16,629966,9.62,33705831,3564500,COMPLETED,TRUE
2141,Ctrl+Z,THRILLER,11,196470,7.85,9414877,651850,COMPLETED,TRUE
2140,Love Doesn't Talk,ROMANCE,12,414202,9.59,15390072,1544570,COMPLETED,TRUE
2135,The Remarried Empress,FANTASY,106,2462123,9.87,219196268,20188153,ONGOING,FALSE
2134,Rotten,THRILLER,6,411847,9.68,12410763,1200115,COMPLETED,TRUE
2128,Mystical,SUPERNATURAL,88,604424,9.82,22961757,2873762,ONGOING,FALSE
2126,Crown of Feathers,FANTASY,14,301564,9.16,9896397,1177826,COMPLETED,TRUE
2117,Phase,ROMANCE,67,989184,9.56,50163089,4809488,HIATUS,FALSE
2114,To Love Your Enemy,ROMANCE,12,1922630,9.55,135211996,12563913,COMPLETED,TRUE
2113,Back to You,DRAMA,92,692906,9.65,31241410,4028222,ONGOING,FALSE
2087,AntiSTALKER,ROMANCE,86,622080,9.71,36228786,4005650,ONGOING,FALSE
2066,Nice To Meet You,ROMANCE,68,1361671,9.79,75063760,7769285,HIATUS,FALSE
2053,Parallel City,MYSTERY,96,407954,9.84,18349079,2720929,ONGOING,FALSE
2052,Your Smile is a Trap,ROMANCE,82,885955,9.79,45365682,5885499,ONGOING,FALSE
2049,Mom; I'm Sorry,DRAMA,97,797011,9.71,37654032,4943863,ONGOING,FALSE
2027,The Boxer,SPORTS,121,1423852,9.86,146382721,9936025,ONGOING,FALSE
2025,WEBTOON Now,TIPTOON,178,524121,9.21,41545787,2097194,ONGOING,FALSE
2018,Stray Souls,FANTASY,91,370029,9.76,12691959,2031660,ONGOING,FALSE
2011,Covenant,ACTION,50,507868,9.67,13674776,1678620,HIATUS,FALSE
2010,It's Mine,THRILLER,150,1147580,9.73,82534395,8962891,ONGOING,FALSE
2009,Your Throne,FANTASY,114,1435906,9.81,102411355,11095965,ONGOING,FALSE
1988,WEBTOON GREENLiGHT,FANTASY,48,761228,9.61,16182730,3297187,COMPLETED,FALSE
1983,Toaster Dude,COMEDY,11,474290,9.77,27436429,3253872,COMPLETED,TRUE
1973,How to Become a Dragon,FANTASY,106,460208,9.77,19303178,3402661,ONGOING,FALSE
1972,Before We Knew It,ROMANCE,106,701517,8.78,41680260,4154959,ONGOING,FALSE
1971,#Killstagram,THRILLER,44,869193,9.31,39151868,3490878,HIATUS,FALSE
1963,Staying Healthy Together,TIPTOON,54,205161,9.75,15484088,1578979,COMPLETED,FALSE
1951,Marry Me!,ROMANCE,109,271790,9.76,17947521,2361473,ONGOING,FALSE
1947,Magic Soda Pop,SUPERNATURAL,7,148651,8.87,4790261,656893,COMPLETED,TRUE
1946,In the Bleak Midwinter;,SF,42,587065,9.77,21359493,2399443,HIATUS,FALSE
1929,Lone,FANTASY,93,311385,9.72,14101348,1833936,ONGOING,FALSE
1925,IF,ACTION,58,148501,9.06,4049389,427297,ONGOING,FALSE
1912,Swimming Lessons for a Mermaid,ROMANCE,101,749919,9.74,50497376,6207979,COMPLETED,FALSE
1911,Ghost Theater,DRAMA,7,397673,9.77,15583920,2138455,COMPLETED,TRUE
1910,The Doctors are Out,ROMANCE,82,488898,9.61,29750837,4311569,ONGOING,FALSE
1895,City of Blank,SF,90,593931,9.7,28867820,3840493,ONGOING,FALSE
1894,KILLMAX,SUPERNATURAL,28,550510,9.06,10287658,1065165,HIATUS,FALSE
1893,GremoryLand,HORROR,14,400329,9.48,21497272,2186606,COMPLETED,TRUE
1892,The Witch and The Bull,FANTASY,77,858780,9.78,50561748,5695363,HIATUS,FALSE
1882,Lost in Translation,DRAMA,112,612825,9.71,37836187,5753565,ONGOING,FALSE
1881,The Shadow Prophet,DRAMA,41,91155,9.55,1764323,302100,HIATUS,FALSE
1878,Rot & Ruin,HORROR,9,366072,9.6,13356843,1464373,COMPLETED,TRUE
1850,Kind of Love,ROMANCE,59,653404,9.64,30170901,2921443,COMPLETED,FALSE
1840,Yuna & Kawachan,DRAMA,9,217517,9.72,9869143,1787474,COMPLETED,TRUE
1826,Wolfsbane,HORROR,27,69522,9.68,1265626,151340,COMPLETED,FALSE
1823,SOLEIL,FANTASY,99,242892,9.53,7183894,1071003,ONGOING,FALSE
1817,Down To Earth,ROMANCE,87,2567602,9.82,235619999,11894962,ONGOING,FALSE
1815,Escape Room,THRILLER,100,424703,9.66,21991510,2326755,ONGOING,FALSE
1809,The Girl Downstairs,ROMANCE,127,552930,9.58,34849314,3397539,ONGOING,FALSE
1798,Midnight Poppy Land,ROMANCE,95,2300236,9.8,193347889,13147465,HIATUS,FALSE
1797,Midnight Rain,DRAMA,89,358148,9.1,14535535,1573308,HIATUS,FALSE
1796,Version Day and Night,DRAMA,24,480376,9.52,10330231,1139536,HIATUS,FALSE
1784,The Wolfman of Wulvershire,MYSTERY,87,363767,9.56,14547924,1894628,ONGOING,FALSE
1772,The Wrath & the Dawn,FANTASY,116,993542,9.55,69790974,5355925,ONGOING,FALSE
1762,Unlovable Replacement,ROMANCE,49,1511671,9.78,75891683,5928841,HIATUS,FALSE
1758,Brimstone and Roses,ROMANCE,92,505030,9.44,31270514,3527497,HIATUS,FALSE
1756,Not Even Bones,THRILLER,104,1690207,9.67,104055261,8822968,ONGOING,FALSE
1739,The Weight of Our Sky,HISTORICAL,11,255309,9.79,8213458,1201588,COMPLETED,TRUE
1726,Weak Hero,ACTION,181,1207099,9.84,157358311,11797352,ONGOING,FALSE
1704,Zero Game,FANTASY,135,521269,9.72,22944085,2426684,ONGOING,FALSE
1703,Third Shift Society,SUPERNATURAL,47,415391,9.77,10811680,1358729,ONGOING,FALSE
1701,Soul on Hold,SUPERNATURAL,58,270297,9.65,10247237,1238909,HIATUS,FALSE
1697,I'm the Grim Reaper,SUPERNATURAL,121,1665255,9.79,109133138,9698865,ONGOING,FALSE
1695,Devil Number 4,SUPERNATURAL,7,1748470,9.77,134928789,12896905,COMPLETED,TRUE
1691,Choco Latte,ROMANCE,85,695747,9.66,42909488,4389583,HIATUS,FALSE
1687,The Red King,SUPERNATURAL,56,813746,9.76,26226055,2660512,HIATUS,FALSE
1677,Meow Man,COMEDY,154,309970,9.69,29250593,4008495,COMPLETED,FALSE
1674,Skate!!! Fire 100,SPORTS,53,80972,9.63,2056061,275625,COMPLETED,FALSE
1669,Random Chat,DRAMA,145,336960,9.61,23278175,2551717,ONGOING,FALSE
1665,Little Matcha Girl,FANTASY,74,354051,9.78,12605215,1590826,ONGOING,FALSE
1663,Deor,FANTASY,56,919554,9.68,30726526,2571369,ONGOING,FALSE
1662,Scorching Romance,ROMANCE,11,611552,9.69,45149235,5313121,COMPLETED,TRUE
1659,The Fever King,SUPER_HERO,18,528583,9.56,23875329,2592388,COMPLETED,TRUE
1657,Code Adam,ACTION,100,784328,9.76,37142004,3583749,ONGOING,FALSE
1652,Brass & Sass,ROMANCE,110,676571,9.71,51670197,6204957,ONGOING,FALSE
1651,Just Pancakes,COMEDY,168,213171,9.66,18207942,2244207,HIATUS,FALSE
1649,Shiloh,THRILLER,114,379550,9.64,13179929,1929913,ONGOING,FALSE
1648,Crumbs,ROMANCE,56,300291,9.7,11924278,1732948,COMPLETED,FALSE
1642,Luggage,FANTASY,49,80390,8.37,2295669,274839,ONGOING,FALSE
1640,Arma,SUPER_HERO,9,257743,9.38,12004523,1253503,COMPLETED,TRUE
1623,Bad Signs,COMEDY,101,258272,9.55,13147913,1925746,HIATUS,FALSE
1622,Bloodless Wars,SF,10,135328,9.3,4212915,368313,COMPLETED,TRUE
1621,Purple Hyacinth,MYSTERY,116,1442233,9.91,89807993,10892628,ONGOING,FALSE
1620,House of Stars,FANTASY,28,232915,9.79,5503145,844596,COMPLETED,FALSE
1619,Simon Sues,SUPERNATURAL,96,156740,9.14,4653807,539774,ONGOING,FALSE
1617,The Kiss Bet,ROMANCE,106,1331702,9.69,92899042,8833390,ONGOING,FALSE
1613,Varsity Noir,MYSTERY,60,53098,9.46,1238879,184834,COMPLETED,FALSE
1612,Thornstone,FANTASY,128,77726,9.09,4269236,588631,COMPLETED,FALSE
1607,Uriah,HORROR,98,411160,9.8,21441080,2619503,ONGOING,FALSE
1605,Plum,SPORTS,102,114549,9.57,5382043,760552,HIATUS,FALSE
1601,Lalin's Curse,SUPERNATURAL,46,810243,9.86,29857970,3139585,HIATUS,FALSE
1599,The Red Hook: STARCROSS,SUPER_HERO,27,17946,7.11,262941,20905,COMPLETED,FALSE
1598,Everywhere & Nowhere,COMEDY,233,778856,9.58,94589185,11040196,ONGOING,FALSE
1580,My Deepest Secret,THRILLER,11,2535791,9.65,188957203,15239391,COMPLETED,TRUE
1578,Da Yomanville Gang,DRAMA,136,240621,9.19,18624763,1910741,ONGOING,FALSE
1577,Spirit Fingers,DRAMA,17,327263,9.91,32372485,5143818,COMPLETED,TRUE
1574,DON'T HATE,COMEDY,250,268423,9.36,36298763,4263909,COMPLETED,FALSE
1572,No Scope,SPORTS,153,669829,9.76,57600401,4967809,ONGOING,FALSE
1571,Eleceed,ACTION,154,1273311,9.95,145227143,14734064,ONGOING,FALSE
1569,Matchmaker Hero,SF,26,352426,9.46,10623950,1052491,COMPLETED,FALSE
1566,Muted,SUPERNATURAL,125,770924,9.72,56361344,7194072,COMPLETED,FALSE
1559,Cape of Spirits,ACTION,90,517137,9.48,21179115,2266723,COMPLETED,FALSE
1558,AXED,COMEDY,110,472130,9.64,34947995,3740145,COMPLETED,FALSE
1554,Unlucky is as Lucky does,COMEDY,202,244073,9.67,23368544,3122546,HIATUS,FALSE
1540,Your Letter,DRAMA,12,528228,9.93,10490110,1079622,COMPLETED,FALSE
1539,Heartwired,SF,37,122751,9.17,2106639,206821,COMPLETED,FALSE
1538,Cupid's Arrows,ROMANCE,60,93599,9.26,3776135,492357,COMPLETED,FALSE
1537,Cursed Princess Club,COMEDY,140,2119061,9.81,232550517,18519328,HIATUS,FALSE
1536,Edith,ROMANCE,105,1274186,9.7,106677561,9569679,ONGOING,FALSE
1535,Hooves of Death,FANTASY,116,309629,9.44,21215386,2391252,HIATUS,FALSE
1524,The Four of Them,DRAMA,124,1063947,9.58,81406690,7066712,ONGOING,FALSE
1514,SAVE ME,DRAMA,1,2369104,9.87,55849384,4125273,COMPLETED,TRUE
1513,Acception,DRAMA,195,816742,9.03,134284577,11858405,ONGOING,FALSE
1512,Trailer Park Warlock,COMEDY,121,99667,9.32,5584762,672595,ONGOING,FALSE
1499,Castle Swimmer,FANTASY,136,2416245,9.84,219606107,18658502,HIATUS,FALSE
1498,Love Advice from the Great Duke of Hell,COMEDY,125,1257829,9.82,110721079,11222423,HIATUS,FALSE
1496,Pound,ACTION,9,94983,9.13,3591967,348353,COMPLETED,TRUE
1494,The Croaking,FANTASY,154,588118,9.79,47742897,5802437,HIATUS,FALSE
1490,Blood-Ink,ACTION,116,640848,9.67,48717523,4463403,HIATUS,FALSE
1489,LUFF,ROMANCE,9,1228237,9.28,92219509,9121547,COMPLETED,TRUE
1483,Urban Animal,SUPER_HERO,119,515724,9.69,31851202,2686180,HIATUS,FALSE
1481,Alice Elise,FANTASY,24,61085,8.96,1295729,133599,COMPLETED,FALSE
1480,Seed,SF,101,545293,9.7,25559480,2798732,ONGOING,FALSE
1475,Metaphorical HER,DRAMA,45,58810,8.96,1264444,180644,COMPLETED,FALSE
1471,Ghost Wife,ROMANCE,10,1343749,9.73,136837450,10373433,COMPLETED,TRUE
1468,SubZero,ROMANCE,132,2766468,9.79,298226779,19941773,ONGOING,FALSE
1467,Freaking Romance,ROMANCE,16,3257892,9.76,271906446,20416074,COMPLETED,TRUE
1461,Caster,ACTION,30,49078,9.04,836401,72638,COMPLETED,FALSE
1460,Eat Fighter,SPORTS,26,27841,5.41,962094,69400,COMPLETED,FALSE
1458,Brothers Bond,ACTION,44,119471,9.05,2075336,150656,COMPLETED,FALSE
1457,FINALITY,MYSTERY,8,31972,8.12,326807,23114,COMPLETED,FALSE
1456,Backchannel,SUPER_HERO,12,150309,9.65,2069986,168084,HIATUS,FALSE
1455,Shadow Pirates,FANTASY,17,46876,9.2,617300,50772,COMPLETED,FALSE
1454,Four Leaf,FANTASY,111,232078,9.72,12624599,1740648,HIATUS,FALSE
1453,Witch Creek Road,HORROR,12,469154,9.4,21423606,1716810,COMPLETED,TRUE
1452,Acursian,SUPERNATURAL,26,56758,7.23,550471,35285,COMPLETED,FALSE
1451,Aphrodite IX,SF,33,119964,8.8,2309229,158811,COMPLETED,FALSE
1450,Outrage,SUPER_HERO,44,225997,9.35,5928351,631984,HIATUS,FALSE
1445,Heir's Game,DRAMA,146,295252,9.73,29084629,4061191,HIATUS,FALSE
1438,Mage & Demon Queen,COMEDY,155,2532957,9.78,303485183,20289543,HIATUS,FALSE
1436,True Beauty,ROMANCE,192,6982678,9.53,861475194,45329730,ONGOING,FALSE
1435,Watermelon,FANTASY,132,735209,9.8,59784550,5580630,ONGOING,FALSE
1433,Dragnarok: Descendants,FANTASY,30,217449,9.34,5546866,350362,COMPLETED,FALSE
1420,Odd Girl Out,DRAMA,303,866599,9.84,154738166,17914856,ONGOING,FALSE
1413,BOO! It's Sex,SLICE_OF_LIFE,97,578915,8.85,84668119,4631760,COMPLETED,FALSE
1412,Rebirth,SF,162,1180363,9.75,94531129,8487852,ONGOING,FALSE
1410,Lavender Jack,SUPER_HERO,118,112022,9.54,4795620,633451,HIATUS,FALSE
1407,EMPYREA,FANTASY,62,631034,9.75,26936779,2873656,HIATUS,FALSE
1391,My Dictator Boyfriend,COMEDY,340,270510,9.02,42810637,4853094,ONGOING,FALSE
1390,A Good Day to be a Dog,ROMANCE,10,1310287,9.84,103030250,10331593,COMPLETED,TRUE
1382,Messenger,FANTASY,90,97896,9.25,5583684,717575,COMPLETED,FALSE
1381,Cat Loaf Adventures,SLICE_OF_LIFE,216,302961,9.59,22702168,2157572,COMPLETED,FALSE
1364,Age Matters,ROMANCE,153,3557154,9.79,371028667,27132252,COMPLETED,FALSE
1363,April Flowers,FANTASY,39,386225,9.47,15839665,1316806,COMPLETED,FALSE
1360,Refund High School,FANTASY,8,1308011,9.75,133082614,11796278,COMPLETED,TRUE
1358,Aerial Magic,FANTASY,56,519484,9.68,16035332,1661929,COMPLETED,FALSE
1348,Spirits,FANTASY,50,57781,9.17,1620222,160438,COMPLETED,FALSE
1340,Moon You,SF,10,149989,9.71,6915304,729055,COMPLETED,TRUE
1327,Pacific Rim: Amara,SF,10,110696,9.18,1659576,84986,COMPLETED,FALSE
1325,Haxor,SF,38,92897,9.11,1903487,194783,COMPLETED,FALSE
1320,Lore Olympus,ROMANCE,195,5627436,9.71,1003674826,48967192,HIATUS,FALSE
1318,The World Where I Belong,SUPERNATURAL,71,324177,9.57,8863418,945579,COMPLETED,FALSE
1312,Live Forever,THRILLER,53,255401,9.43,9116908,831426,COMPLETED,FALSE
1311,The Devil is a Handsome Man,DRAMA,74,772913,9.55,31238876,2359857,HIATUS,FALSE
1310,Waffles & Pancakes,SLICE_OF_LIFE,500,206811,9.61,69349411,8873030,COMPLETED,FALSE
1307,Ghost Teller,HORROR,7,993692,9.86,52656892,5173379,COMPLETED,TRUE
1285,Sweet Home,THRILLER,15,3055188,9.85,244545067,17535260,COMPLETED,TRUE
1284,Lorna,SLICE_OF_LIFE,65,50513,8.44,4005322,366786,COMPLETED,FALSE
1281,Murrz,SLICE_OF_LIFE,607,786295,9.66,228385549,21844187,COMPLETED,FALSE
1279,My Name is Benny,SLICE_OF_LIFE,255,253760,9.73,36091056,4501578,COMPLETED,FALSE
1270,The Steam Dragon Express,FANTASY,110,328862,9.64,31357476,3043543,COMPLETED,FALSE
1268,ㄴㅇㄹㅇㄴㄹ,TIPTOON,27,108372,8.83,6440416,266259,COMPLETED,FALSE
1267,The First Night With the Duke,FANTASY,82,1159312,9.63,77619388,8927160,ONGOING,FALSE
1266,See You in My 19th Life,ROMANCE,76,1100236,9.89,57337015,8019598,ONGOING,FALSE
1265,Death's Game,DRAMA,7,326050,9.75,13309103,1459734,COMPLETED,TRUE
1264,No Longer A Heroine!,DRAMA,78,419763,9.36,20425335,2906344,ONGOING,FALSE
1263,Dating With a Tail,ROMANCE,8,546038,9.42,22546758,3150117,COMPLETED,TRUE
1262,Unholy Blood,SUPERNATURAL,13,1695377,9.86,114588416,12650463,COMPLETED,TRUE
1261,Room of Swords,SF,191,758057,9.78,66241052,5905422,ONGOING,FALSE
1260,Life Outside the Circle,DRAMA,47,206657,9.39,12221098,978208,COMPLETED,FALSE
1250,Phantom Paradise,FANTASY,131,628309,9.48,43003544,3434564,COMPLETED,FALSE
1248,Strawberry Seafoam,FANTASY,139,382260,9.28,26054766,2140710,COMPLETED,FALSE
1247,The Red Hook: War Cry,SUPER_HERO,27,26318,7.12,722648,42584,COMPLETED,FALSE
1246,Days of Hana,DRAMA,9,1080388,9.77,102382307,7273356,COMPLETED,TRUE
1245,Gourmet Hound,DRAMA,171,859626,9.82,106070336,11704616,COMPLETED,FALSE
1229,Eggnoid,SF,243,1368043,9.65,203603800,14422964,COMPLETED,FALSE
1221,Hardcore Leveling Warrior,ACTION,313,1290939,9.76,221557152,14941053,ONGOING,FALSE
1218,Let's Play,ROMANCE,164,4587598,9.6,593432301,36158635,HIATUS,FALSE
1217,1000,ACTION,20,104719,8.99,1442854,80131,COMPLETED,FALSE
1216,CARL,SLICE_OF_LIFE,205,392975,9.77,48232284,4661535,HIATUS,FALSE
1197,Have You Any Fear?,HORROR,10,212590,8.61,4529451,177896,COMPLETED,FALSE
1193,#Blessed,DRAMA,64,423437,9.19,19980408,1719510,HIATUS,FALSE
1190,Davinchibi,FANTASY,8,72709,8.88,1171694,76739,COMPLETED,FALSE
1188,Nothing Special,FANTASY,157,407292,9.6,28300947,2950706,HIATUS,FALSE
1185,My Boo,SUPERNATURAL,5,885469,9.75,46349404,2886415,COMPLETED,TRUE
1164,Fluffy Boyfriend,SUPERNATURAL,21,1373451,9.11,92298051,4840107,COMPLETED,TRUE
1159,Small World,SLICE_OF_LIFE,617,860854,9.53,260557929,18335002,COMPLETED,FALSE
1152,Just for Kicks,SLICE_OF_LIFE,162,256185,9.62,26951934,2495985,COMPLETED,FALSE
1102,Boyfriend of the Dead,COMEDY,354,2033683,9.74,403734831,27904390,HIATUS,FALSE
1099,GOSU,ACTION,22,729845,9.85,92499917,6213031,COMPLETED,TRUE
1098,Darbi,ACTION,139,344520,9.53,33819677,2248650,ONGOING,FALSE
1093,Winter Moon,FANTASY,488,1797348,9.4,441430895,33155888,HIATUS,FALSE
1052,Girls Have a Blog,SLICE_OF_LIFE,84,137662,9.18,6267600,696319,COMPLETED,FALSE
1051,Warning Label,ROMANCE,40,132854,8.95,6869093,449386,COMPLETED,FALSE
1050,Assassin Roommate,ROMANCE,131,870776,9.28,70959486,3750137,COMPLETED,FALSE
1049,Lookism,DRAMA,381,2434499,9.78,540122216,38128895,ONGOING,FALSE
1022,LUMINE,FANTASY,148,3099544,9.82,328444486,19847391,HIATUS,FALSE
1021,Melvina's Therapy,HORROR,82,418741,9.72,26338097,2092094,COMPLETED,FALSE
1020,Fantasy Sketch - The Game,SF,33,52398,8.79,1614401,98564,COMPLETED,FALSE
1019,Bite Me,THRILLER,110,431570,8.25,35445289,1416506,COMPLETED,FALSE
1018,Dragnarok,FANTASY,25,360311,9.48,10352905,440726,COMPLETED,FALSE
1005,Cherry Blossoms,ROMANCE,7,160002,9.23,2408966,148654,COMPLETED,FALSE
988,Late Bloomer,ROMANCE,31,324010,9.26,15592914,741212,COMPLETED,FALSE
987,Power Ballad,SUPER_HERO,26,38030,9.15,1186127,102400,COMPLETED,FALSE
986,I Love Yoo,DRAMA,183,4495523,9.76,547896894,31894187,ONGOING,FALSE
985,A Budgie's Life,SLICE_OF_LIFE,401,341791,9.79,66585479,7268087,COMPLETED,FALSE
961,My Dear Cold-Blooded King,ROMANCE,27,1948590,9.72,286419544,15437283,COMPLETED,TRUE
960,Shard,SUPERNATURAL,80,207132,9.32,12910200,928973,COMPLETED,FALSE
959,Rise from Ashes,SUPERNATURAL,21,752628,9.7,50600769,4299836,COMPLETED,TRUE
958,My Giant Nerd Boyfriend,SLICE_OF_LIFE,711,2217526,9.73,698517441,56350624,ONGOING,FALSE
922,Illusions of Adulting,SLICE_OF_LIFE,48,69751,5.94,4628182,161546,COMPLETED,FALSE
921,Denma,SF,1377,81886,8.95,24380206,2695090,ONGOING,FALSE
919,Live with Yourself!,COMEDY,348,633691,9.76,108995326,10980948,ONGOING,FALSE
908,Elf & Warrior,FANTASY,259,231614,9.67,27057510,2402039,HIATUS,FALSE
907,dustinteractive,COMEDY,664,326385,9.34,102497795,8238511,COMPLETED,FALSE
877,Firebrand,SUPERNATURAL,57,166946,8.92,4877095,307976,COMPLETED,FALSE
867,Athena Complex,FANTASY,149,539099,9.54,41546140,2982271,HIATUS,FALSE
854,Big Jo,ROMANCE,169,552591,9.18,73498420,5522326,COMPLETED,FALSE
853,Adventures of God,COMEDY,538,1509152,9.43,420315769,26131070,ONGOING,FALSE
827,Hello World!,SLICE_OF_LIFE,132,30618,9.12,1705922,170088,COMPLETED,FALSE
813,The Brooklynite,SUPER_HERO,26,20881,8.99,648511,32792,COMPLETED,FALSE
809,Oh! Holy,ROMANCE,9,1572648,9.7,139718634,8443106,COMPLETED,TRUE
799,Brutally Honest,COMEDY,80,215951,9.47,22527375,1189817,COMPLETED,FALSE
775,Unknown Caller,THRILLER,3,504780,9.55,8463046,192706,COMPLETED,FALSE
772,Shriek,THRILLER,17,357694,9.75,27850170,403055,COMPLETED,FALSE
750,Illustrated Internet,COMEDY,50,144055,9.05,12529754,652264,COMPLETED,FALSE
747,National Dog Day 2016,SLICE_OF_LIFE,32,37880,9.55,2855756,185132,COMPLETED,FALSE
723,The Purple Heart,SUPER_HERO,26,35231,9.03,916725,49382,COMPLETED,FALSE
718,Ghosts Among the Wild Flowers,FANTASY,87,122002,9.6,6561834,457229,COMPLETED,FALSE
707,Miss Abbott and the Doctor,ROMANCE,20,724498,9.81,93819007,8150765,COMPLETED,TRUE
701,The Badguys,SUPER_HERO,12,102091,9.42,5747828,322174,COMPLETED,TRUE
700,Nano List,SF,13,594659,9.81,55806965,3324000,COMPLETED,TRUE
685,The Strange Tales of Oscar Zahn,FANTASY,105,335004,9.79,14842264,1142963,COMPLETED,FALSE
679,unOrdinary,SUPER_HERO,258,5452950,9.75,1030452647,48818321,ONGOING,FALSE
676,Polidiocy,COMEDY,96,31455,7.19,1696164,73722,COMPLETED,FALSE
675,Inarime,SUPER_HERO,71,102744,8.85,2814338,120308,COMPLETED,FALSE
671,Dents,SF,79,254976,9.47,12330037,861341,COMPLETED,FALSE
670,Saphie: The One-Eyed Cat,SLICE_OF_LIFE,533,648299,9.8,146138250,11718323,COMPLETED,FALSE
666,Super Secret,ROMANCE,11,1806876,9.83,209518845,11655767,COMPLETED,TRUE
663,Kind of Confidential,ROMANCE,120,926884,9.3,63170501,4438935,HIATUS,FALSE
658,Behind the GIFs,COMEDY,809,328512,9.49,114251458,8496648,COMPLETED,FALSE
643,The Red Hook,SUPER_HERO,28,32941,8.07,1105141,53620,COMPLETED,FALSE
638,Helios:Femina,FANTASY,35,209184,8.73,9647476,300138,COMPLETED,FALSE
635,Apocalyptic Horseplay,SUPERNATURAL,211,142739,9.73,15651662,1245081,COMPLETED,FALSE
633,Supersonic Girl,SUPER_HERO,74,212166,9.1,12320757,648819,COMPLETED,FALSE
632,Siren's Lament,ROMANCE,26,3065801,9.75,431667985,22839769,COMPLETED,TRUE
622,Cooking Comically,TIPTOON,108,135289,9.63,5457164,282889,COMPLETED,FALSE
613,Jackie Rose,SUPERNATURAL,58,59282,9.6,3853095,220940,COMPLETED,FALSE
608,Noblesse: Rai's Adventure,ACTION,10,392901,9.83,7733512,317245,COMPLETED,FALSE
604,Ecstasy Hearts,SPORTS,13,1396127,9.03,145654081,4470443,COMPLETED,TRUE
599,As Per Usual,SLICE_OF_LIFE,556,489206,9.42,114091979,9603053,COMPLETED,FALSE
585,BuzzFeed Comics,COMEDY,426,80999,5.64,19513406,820715,COMPLETED,FALSE
579,Immortal Nerd,SLICE_OF_LIFE,113,30136,7.89,2947231,173664,COMPLETED,FALSE
561,Heroine Chic,SUPER_HERO,85,276001,8.92,24543451,918545,COMPLETED,FALSE
560,Cyko-KO,SUPER_HERO,26,7726,7.39,241299,8633,COMPLETED,FALSE
557,Always Human,ROMANCE,87,647302,9.55,48265390,2441231,COMPLETED,FALSE
541,XINK3R,SUPER_HERO,223,122166,9.29,12887984,654638,COMPLETED,FALSE
537,Westwood Vibrato,DRAMA,71,60355,9.66,2749197,193200,COMPLETED,FALSE
536,Chiller,THRILLER,37,394624,9.6,25419725,851304,COMPLETED,FALSE
531,Cyberforce,SUPER_HERO,92,38496,7.84,1682256,54097,COMPLETED,FALSE
524,Sithrah,FANTASY,97,50346,9.48,3088667,265306,COMPLETED,FALSE
523,Lunarbaboon,SLICE_OF_LIFE,742,189627,9.66,65749139,4643100,COMPLETED,FALSE
522,Faust,SUPERNATURAL,124,84741,7.99,8865762,586993,COMPLETED,FALSE
507,LESSA 2 - The Crimson Knight,ACTION,110,169275,9.79,15387038,833543,COMPLETED,FALSE
506,Your Adventure,COMEDY,36,48574,9.15,3398361,158832,COMPLETED,FALSE
505,City of Walls,DRAMA,59,19255,7.43,455958,19945,COMPLETED,FALSE
497,S.I.D.,SUPERNATURAL,285,291305,9.69,27028041,1896919,COMPLETED,FALSE
488,Up and Out ,SLICE_OF_LIFE,129,65461,8.87,10597620,555291,COMPLETED,FALSE
487,Doodle for Food,SLICE_OF_LIFE,500,185744,9.44,52987968,3581435,COMPLETED,FALSE
486,Sword Interval,SUPERNATURAL,269,146273,9.63,22972580,1570543,COMPLETED,FALSE
485,Bastard,THRILLER,11,1588697,9.87,140978260,7307912,COMPLETED,TRUE
484,Elena,HORROR,27,106947,9.52,5532466,232882,COMPLETED,FALSE
482,Pigminted,SLICE_OF_LIFE,208,23433,8.74,3975497,235122,COMPLETED,FALSE
478,Yumi's Cells,SLICE_OF_LIFE,33,655192,9.77,185510323,18011317,COMPLETED,TRUE
